dataset_sample_id,image_path,source_run,source_sample_id,source_image_path,label_source,source_left_pwm,source_right_pwm,quality_score,steering,steering_delta,steering_bin,simulation_time,control_mode,target_lane,corner_radius_m,corner_curvature_1pm,lane_status,lane_error,lane_direction,decision_reason,command,left_pwm,right_pwm,expert_left_pwm,expert_right_pwm,driveability_score,safety_state,position_x,position_y,yaw,cross_track_error,heading_error,target_x,target_y
lane2_00710,images/lane_2/lane2_00710.jpg,run_20260901_122200,838,dataset\runs\run_20260901_122200\images\frame_000838.jpg,expert_command,0.4171,0.4221,0.303611,0.005000,0.000800,-0.03:+0.03,134.240,expert,2,1.4,0.71429,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4171,0.4221,,,,,-1.20089,2.00266,-0.00757,0.01121,0.00343,-0.56000,2.00000
lane2_00711,images/lane_2/lane2_00711.jpg,run_20260901_122200,839,dataset\runs\run_20260901_122200\images\frame_000839.jpg,expert_command,0.4176,0.4217,0.300538,0.004100,0.000900,-0.03:+0.03,134.400,expert,2,1.4,0.71429,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4176,0.4217,,,,,-1.13107,2.00191,-0.00583,0.01123,0.00284,-0.49000,2.00000
lane2_00712,images/lane_2/lane2_00712.jpg,run_20260901_122200,840,dataset\runs\run_20260901_122200\images\frame_000840.jpg,expert_command,0.4181,0.4214,0.300173,0.003300,0.000800,-0.03:+0.03,134.560,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4181,0.4214,,,,,-1.06123,2.00133,-0.00439,0.01131,0.00232,-0.42000,2.00000
lane2_00713,images/lane_2/lane2_00713.jpg,run_20260901_122200,842,dataset\runs\run_20260901_122200\images\frame_000842.jpg,expert_command,0.4188,0.4209,0.302317,0.002100,0.000600,-0.03:+0.03,134.880,expert,2,1.4,0.71429,both_lanes,4,forward,simulator_ground_truth,expert_path_follow,0.4188,0.4209,,,,,-0.92153,2.00055,-0.00231,0.01154,0.00146,-0.28000,2.00000
lane2_00714,images/lane_2/lane2_00714.jpg,run_20260901_122200,843,dataset\runs\run_20260901_122200\images\frame_000843.jpg,expert_command,0.4191,0.4207,0.300327,0.001600,0.000500,-0.03:+0.03,135.040,expert,2,1.4,0.71429,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4191,0.4207,,,,,-0.85167,2.00030,-0.00160,0.01167,0.00112,-0.21000,2.00000
lane2_00715,images/lane_2/lane2_00715.jpg,run_20260901_122200,844,dataset\runs\run_20260901_122200\images\frame_000844.jpg,expert_command,0.4193,0.4205,0.300774,0.001200,0.000400,-0.03:+0.03,135.200,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4193,0.4205,,,,,-0.78180,2.00013,-0.00106,0.01180,0.00085,-0.14000,2.00000
lane2_00716,images/lane_2/lane2_00716.jpg,run_20260901_122200,846,dataset\runs\run_20260901_122200\images\frame_000846.jpg,expert_command,0.4196,0.4203,0.306356,0.000700,0.000200,-0.03:+0.03,135.520,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4196,0.4203,,,,,-0.64205,1.99994,-0.00036,0.01205,0.00046,0.00000,2.00000
lane2_00717,images/lane_2/lane2_00717.jpg,run_20260901_122200,847,dataset\runs\run_20260901_122200\images\frame_000847.jpg,expert_command,0.4197,0.4202,0.309481,0.000500,0.000200,-0.03:+0.03,135.680,expert,2,1.4,0.71429,both_lanes,3,forward,simulator_ground_truth,expert_path_follow,0.4197,0.4202,,,,,-0.57217,1.99990,-0.00016,0.01217,0.00032,0.07000,2.00000
lane2_00718,images/lane_2/lane2_00718.jpg,run_20260901_122200,848,dataset\runs\run_20260901_122200\images\frame_000848.jpg,expert_command,0.4198,0.4201,0.310856,0.000300,0.000200,-0.03:+0.03,135.840,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4198,0.4201,,,,,-0.50229,1.99988,-0.00003,0.01229,0.00022,0.14000,2.00000
lane2_00719,images/lane_2/lane2_00719.jpg,run_20260901_122200,849,dataset\runs\run_20260901_122200\images\frame_000849.jpg,expert_command,0.4199,0.4201,0.315053,0.000200,0.000100,-0.03:+0.03,136.000,expert,2,1.4,0.71429,both_lanes,4,forward,simulator_ground_truth,expert_path_follow,0.4199,0.4201,,,,,-0.43240,1.99987,0.00006,0.01240,0.00015,0.21000,2.00000
lane2_00720,images/lane_2/lane2_00720.jpg,run_20260901_122200,851,dataset\runs\run_20260901_122200\images\frame_000851.jpg,expert_command,0.4200,0.4200,0.318293,0.000000,0.000200,-0.03:+0.03,136.320,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,-0.29263,1.99988,0.00013,0.01263,0.00005,0.35000,2.00000
lane2_00721,images/lane_2/lane2_00721.jpg,run_20260901_122200,852,dataset\runs\run_20260901_122200\images\frame_000852.jpg,expert_command,0.4200,0.4200,0.318875,0.000000,0.000000,-0.03:+0.03,136.480,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,-0.22275,1.99989,0.00015,0.01275,0.00002,0.42000,2.00000
lane2_00722,images/lane_2/lane2_00722.jpg,run_20260901_122200,853,dataset\runs\run_20260901_122200\images\frame_000853.jpg,expert_command,0.4200,0.4200,0.322500,0.000000,0.000000,-0.03:+0.03,136.640,expert,2,1.4,0.71429,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,-0.15286,1.99990,0.00015,0.01286,-0.00000,0.49000,2.00000
lane2_00723,images/lane_2/lane2_00723.jpg,run_20260901_122200,855,dataset\runs\run_20260901_122200\images\frame_000855.jpg,expert_command,0.4200,0.4200,0.329187,0.000000,0.000000,-0.03:+0.03,136.960,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,-0.01308,1.99992,0.00014,0.01308,-0.00003,0.63000,2.00000
lane2_00724,images/lane_2/lane2_00724.jpg,run_20260901_122200,856,dataset\runs\run_20260901_122200\images\frame_000856.jpg,expert_command,0.4200,0.4200,0.330937,0.000000,0.000000,-0.03:+0.03,137.120,expert,2,1.4,0.71429,both_lanes,1,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.05681,1.99993,0.00013,0.01319,-0.00003,0.70000,2.00000
lane2_00725,images/lane_2/lane2_00725.jpg,run_20260901_122200,857,dataset\runs\run_20260901_122200\images\frame_000857.jpg,expert_command,0.4200,0.4200,0.332937,0.000000,0.000000,-0.03:+0.03,137.280,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.12669,1.99994,0.00012,0.01331,-0.00003,0.77000,2.00000
lane2_00726,images/lane_2/lane2_00726.jpg,run_20260901_122200,859,dataset\runs\run_20260901_122200\images\frame_000859.jpg,expert_command,0.4200,0.4200,0.338438,0.000000,0.000000,-0.03:+0.03,137.600,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.26647,1.99996,0.00010,0.01353,-0.00003,0.91000,2.00000
lane2_00727,images/lane_2/lane2_00727.jpg,run_20260901_122200,860,dataset\runs\run_20260901_122200\images\frame_000860.jpg,expert_command,0.4200,0.4200,0.341438,0.000000,0.000000,-0.03:+0.03,137.760,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.33636,1.99997,0.00009,0.01365,-0.00003,0.98000,2.00000
lane2_00728,images/lane_2/lane2_00728.jpg,run_20260901_122200,861,dataset\runs\run_20260901_122200\images\frame_000861.jpg,expert_command,0.4200,0.4200,0.344187,0.000000,0.000000,-0.03:+0.03,137.920,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.40624,1.99997,0.00007,0.01376,-0.00003,1.05000,2.00000
lane2_00729,images/lane_2/lane2_00729.jpg,run_20260901_122200,862,dataset\runs\run_20260901_122200\images\frame_000862.jpg,expert_command,0.4200,0.4200,0.346938,0.000000,0.000000,-0.03:+0.03,138.080,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.47613,1.99998,0.00006,0.01387,-0.00003,1.12000,2.00000
lane2_00730,images/lane_2/lane2_00730.jpg,run_20260901_122200,864,dataset\runs\run_20260901_122200\images\frame_000864.jpg,expert_command,0.4200,0.4200,0.353625,0.000000,0.000000,-0.03:+0.03,138.400,expert,2,1.4,0.71429,both_lanes,-1,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.61590,1.99998,0.00005,0.01410,-0.00002,1.26000,2.00000
lane2_00731,images/lane_2/lane2_00731.jpg,run_20260901_122200,865,dataset\runs\run_20260901_122200\images\frame_000865.jpg,expert_command,0.4200,0.4200,0.357375,0.000000,0.000000,-0.03:+0.03,138.560,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.68579,1.99999,0.00004,0.01421,-0.00002,1.33000,2.00000
lane2_00732,images/lane_2/lane2_00732.jpg,run_20260901_122200,866,dataset\runs\run_20260901_122200\images\frame_000866.jpg,expert_command,0.4200,0.4200,0.358125,0.000000,0.000000,-0.03:+0.03,138.720,expert,2,1.4,0.71429,both_lanes,0,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.75568,1.99999,0.00003,0.01432,-0.00002,1.40000,2.00000
lane2_00733,images/lane_2/lane2_00733.jpg,run_20260901_122200,868,dataset\runs\run_20260901_122200\images\frame_000868.jpg,expert_command,0.4200,0.4200,0.369563,0.000000,0.000000,-0.03:+0.03,139.040,expert,2,1.4,0.71429,both_lanes,-6,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.89546,1.99999,0.00002,0.01454,-0.00001,1.54000,2.00000
lane2_00734,images/lane_2/lane2_00734.jpg,run_20260901_122200,869,dataset\runs\run_20260901_122200\images\frame_000869.jpg,expert_command,0.4200,0.4200,0.368563,0.000000,0.000000,-0.03:+0.03,139.200,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,0.96534,1.99999,0.00002,0.01466,-0.00001,1.61000,2.00000
lane2_00735,images/lane_2/lane2_00735.jpg,run_20260901_122200,870,dataset\runs\run_20260901_122200\images\frame_000870.jpg,expert_command,0.4200,0.4200,0.371313,0.000000,0.000000,-0.03:+0.03,139.360,expert,2,1.4,0.71429,both_lanes,2,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,1.03523,2.00000,0.00001,0.01477,-0.00001,1.68000,2.00000
lane2_00736,images/lane_2/lane2_00736.jpg,run_20260901_122200,871,dataset\runs\run_20260901_122200\images\frame_000871.jpg,expert_command,0.4200,0.4200,0.378063,0.000000,0.000000,-0.03:+0.03,139.520,expert,2,1.4,0.71429,both_lanes,6,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,1.10512,2.00000,0.00001,0.01488,-0.00001,1.75000,2.00000
lane2_00737,images/lane_2/lane2_00737.jpg,run_20260901_122200,873,dataset\runs\run_20260901_122200\images\frame_000873.jpg,expert_command,0.4200,0.4200,0.605750,0.000000,0.000000,-0.03:+0.03,139.840,expert,2,1.4,0.71429,left_only,8,forward,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,1.24489,2.00000,0.00001,0.01511,-0.00000,1.89000,2.00000
lane2_00738,images/lane_2/lane2_00738.jpg,run_20260901_122200,875,dataset\runs\run_20260901_122200\images\frame_000875.jpg,expert_command,0.4200,0.4200,0.653250,0.000000,0.000000,-0.03:+0.03,140.160,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,1.38467,2.00000,0.00000,0.01533,-0.00000,2.03000,2.00000
lane2_00739,images/lane_2/lane2_00739.jpg,run_20260901_122200,876,dataset\runs\run_20260901_122200\images\frame_000876.jpg,expert_command,0.4200,0.4200,0.656000,0.000000,0.000000,-0.03:+0.03,140.320,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4200,0.4200,,,,,1.45456,2.00000,0.00000,0.01544,-0.00000,2.10000,2.00000
lane2_00740,images/lane_2/lane2_00740.jpg,run_20260901_122200,877,dataset\runs\run_20260901_122200\images\frame_000877.jpg,expert_command,0.4208,0.4189,0.647442,-0.001900,0.001900,-0.03:+0.03,140.480,expert,2,1.4,0.71429,left_only,-28,right,simulator_ground_truth,expert_path_follow,0.4208,0.4189,,,,,1.52444,2.00000,-0.00004,0.01556,-0.00132,2.14886,1.99915
lane2_00741,images/lane_2/lane2_00741.jpg,run_20260901_122200,879,dataset\runs\run_20260901_122200\images\frame_000879.jpg,expert_command,0.4256,0.4122,0.733668,-0.013400,0.006700,-0.03:+0.03,140.800,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4256,0.4122,,,,,1.66408,2.00000,-0.00390,0.01592,-0.00927,2.24634,1.99233
lane2_00742,images/lane_2/lane2_00742.jpg,run_20260901_122200,880,dataset\runs\run_20260901_122200\images\frame_000880.jpg,expert_command,0.4290,0.4075,0.758096,-0.021500,0.008100,-0.03:+0.03,140.960,expert,2,1.4,0.71429,left_only,-30,right,simulator_ground_truth,expert_path_follow,0.4290,0.4075,,,,,1.73378,2.00000,-0.00936,0.01622,-0.01492,2.29484,1.98638
lane2_00743,images/lane_2/lane2_00743.jpg,run_20260901_122200,881,dataset\runs\run_20260901_122200\images\frame_000881.jpg,expert_command,0.4329,0.4020,0.831034,-0.030900,0.009400,-0.09:-0.03,141.120,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4329,0.4020,,,,,1.80336,2.00001,-0.01793,0.01664,-0.02147,2.34311,1.97873
lane2_00744,images/lane_2/lane2_00744.jpg,run_20260901_122200,882,dataset\runs\run_20260901_122200\images\frame_000882.jpg,expert_command,0.4374,0.3957,0.893587,-0.041700,0.010800,-0.09:-0.03,141.280,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4374,0.3957,,,,,1.87279,2.00002,-0.03005,0.01721,-0.02894,2.39108,1.96941
lane2_00745,images/lane_2/lane2_00745.jpg,run_20260901_122200,884,dataset\runs\run_20260901_122200\images\frame_000884.jpg,expert_command,0.4424,0.3886,0.921240,-0.053800,0.011800,-0.09:-0.03,141.600,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4424,0.3886,,,,,2.01113,1.99901,-0.06579,0.01616,-0.03738,2.46235,1.95230
lane2_00746,images/lane_2/lane2_00746.jpg,run_20260901_122200,885,dataset\runs\run_20260901_122200\images\frame_000885.jpg,expert_command,0.4475,0.3815,0.949327,-0.066000,0.012200,-0.09:-0.03,141.760,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4475,0.3815,,,,,2.07993,1.99737,-0.08970,0.01516,-0.04580,2.50932,1.93883
lane2_00747,images/lane_2/lane2_00747.jpg,run_20260901_122200,886,dataset\runs\run_20260901_122200\images\frame_000886.jpg,expert_command,0.4583,0.3664,0.813385,-0.091900,0.025900,-0.15:-0.09,141.920,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4583,0.3664,,,,,2.14841,1.99457,-0.11776,0.00460,-0.06376,2.57883,1.91557
lane2_00748,images/lane_2/lane2_00748.jpg,run_20260901_122200,888,dataset\runs\run_20260901_122200\images\frame_000888.jpg,expert_command,0.4752,0.3428,1.150183,-0.132400,0.018900,-0.15:-0.09,142.240,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4752,0.3428,,,,,2.28358,1.98498,-0.19445,0.01135,-0.09194,2.71372,1.85831
lane2_00749,images/lane_2/lane2_00749.jpg,run_20260901_122200,889,dataset\runs\run_20260901_122200\images\frame_000889.jpg,expert_command,0.4758,0.3419,1.033293,-0.133900,0.001500,-0.15:-0.09,142.400,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4758,0.3419,,,,,2.35006,1.97677,-0.23964,0.00723,-0.09293,2.75726,1.83613
lane2_00750,images/lane_2/lane2_00750.jpg,run_20260901_122200,890,dataset\runs\run_20260901_122200\images\frame_000890.jpg,expert_command,0.4811,0.3345,0.957029,-0.146600,0.012700,-0.15:-0.09,142.560,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4811,0.3345,,,,,2.41574,1.96532,-0.28542,0.00145,-0.10178,2.82105,1.80003
lane2_00751,images/lane_2/lane2_00751.jpg,run_20260901_122200,891,dataset\runs\run_20260901_122200\images\frame_000891.jpg,expert_command,0.4847,0.3294,1.139413,-0.155300,0.008700,-0.22:-0.15,142.720,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4847,0.3294,,,,,2.48038,1.95072,-0.33332,0.00741,-0.10786,2.88287,1.76065
lane2_00752,images/lane_2/lane2_00752.jpg,run_20260901_122200,892,dataset\runs\run_20260901_122200\images\frame_000892.jpg,expert_command,0.4828,0.3321,1.213370,-0.150700,0.004600,-0.22:-0.15,142.880,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4828,0.3321,,,,,2.54393,1.93254,-0.38073,0.01135,-0.10469,2.92290,1.73262
lane2_00753,images/lane_2/lane2_00753.jpg,run_20260901_122200,893,dataset\runs\run_20260901_122200\images\frame_000893.jpg,expert_command,0.4851,0.3289,1.073471,-0.156200,0.005500,-0.22:-0.15,143.040,expert,2,1.4,0.71429,left_only,-20,forward,simulator_ground_truth,expert_path_follow,0.4851,0.3289,,,,,2.60624,1.91089,-0.42798,0.00596,-0.10850,2.98105,1.68800
lane2_00754,images/lane_2/lane2_00754.jpg,run_20260901_122200,895,dataset\runs\run_20260901_122200\images\frame_000895.jpg,expert_command,0.4894,0.3228,1.323615,-0.166600,0.005300,-0.22:-0.15,143.360,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4894,0.3228,,,,,2.72683,1.85699,-0.51842,0.01298,-0.11568,3.08995,1.58995
lane2_00755,images/lane_2/lane2_00755.jpg,run_20260901_122200,896,dataset\runs\run_20260901_122200\images\frame_000896.jpg,expert_command,0.4862,0.3274,1.122938,-0.158800,0.007800,-0.22:-0.15,143.520,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4862,0.3274,,,,,2.78489,1.82514,-0.56291,0.00619,-0.11027,3.12390,1.55480
lane2_00756,images/lane_2/lane2_00756.jpg,run_20260901_122200,897,dataset\runs\run_20260901_122200\images\frame_000897.jpg,expert_command,0.4885,0.3241,1.060274,-0.164400,0.005600,-0.22:-0.15,143.680,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4885,0.3241,,,,,2.84141,1.79002,-0.60539,0.00280,-0.11421,3.17246,1.49990
lane2_00757,images/lane_2/lane2_00757.jpg,run_20260901_122200,900,dataset\runs\run_20260901_122200\images\frame_000900.jpg,expert_command,0.4909,0.3207,1.150438,-0.170200,0.006500,-0.22:-0.15,144.160,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4909,0.3207,,,,,3.00077,1.66717,-0.73052,0.00537,-0.11819,3.28727,1.34189
lane2_00758,images/lane_2/lane2_00758.jpg,run_20260901_122200,901,dataset\runs\run_20260901_122200\images\frame_000901.jpg,expert_command,0.4939,0.3165,1.169808,-0.177400,0.007200,-0.22:-0.15,144.320,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4939,0.3165,,,,,3.05084,1.62109,-0.77328,0.00485,-0.12324,3.32447,1.27873
lane2_00759,images/lane_2/lane2_00759.jpg,run_20260901_122200,902,dataset\runs\run_20260901_122200\images\frame_000902.jpg,expert_command,0.4963,0.3131,1.279942,-0.183200,0.005800,-0.22:-0.15,144.480,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4963,0.3131,,,,,3.09875,1.57237,-0.81710,0.00832,-0.12724,3.35831,1.21372
lane2_00760,images/lane_2/lane2_00760.jpg,run_20260901_122200,903,dataset\runs\run_20260901_122200\images\frame_000903.jpg,expert_command,0.4985,0.3101,1.421062,-0.188400,0.005200,-0.22:-0.15,144.640,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4985,0.3101,,,,,3.14392,1.52175,-0.86130,0.01309,-0.13085,3.38871,1.14702
lane2_00761,images/lane_2/lane2_00761.jpg,run_20260901_122200,905,dataset\runs\run_20260901_122200\images\frame_000905.jpg,expert_command,0.4984,0.3103,1.294649,-0.188100,0.006900,-0.22:-0.15,144.960,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4984,0.3103,,,,,3.22859,1.41598,-0.95341,0.00801,-0.13063,3.43148,1.03262
lane2_00762,images/lane_2/lane2_00762.jpg,run_20260901_122200,906,dataset\runs\run_20260901_122200\images\frame_000906.jpg,expert_command,0.5009,0.3067,1.272976,-0.194200,0.006100,-0.22:-0.15,145.120,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.5009,0.3067,,,,,3.26842,1.36030,-1.00313,0.00613,-0.13483,3.45230,0.96235
lane2_00763,images/lane_2/lane2_00763.jpg,run_20260901_122200,907,dataset\runs\run_20260901_122200\images\frame_000907.jpg,expert_command,0.5026,0.3044,1.302115,-0.198200,0.004000,-0.22:-0.15,145.280,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.5026,0.3044,,,,,3.30636,1.30282,-1.05615,0.00670,-0.13760,3.46941,0.89108
lane2_00764,images/lane_2/lane2_00764.jpg,run_20260901_122200,909,dataset\runs\run_20260901_122200\images\frame_000909.jpg,expert_command,0.4996,0.3086,1.395524,-0.191000,0.010800,-0.22:-0.15,145.600,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4996,0.3086,,,,,3.37572,1.18262,-1.16858,0.01137,-0.13261,3.48956,0.77062
lane2_00765,images/lane_2/lane2_00765.jpg,run_20260901_122200,910,dataset\runs\run_20260901_122200\images\frame_000910.jpg,expert_command,0.4997,0.3084,1.342471,-0.191300,0.000300,-0.22:-0.15,145.760,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4997,0.3084,,,,,3.40671,1.12014,-1.22832,0.00967,-0.13286,3.49659,0.69766
lane2_00766,images/lane_2/lane2_00766.jpg,run_20260901_122200,911,dataset\runs\run_20260901_122200\images\frame_000911.jpg,expert_command,0.4991,0.3092,1.375053,-0.189900,0.001400,-0.22:-0.15,145.920,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4991,0.3092,,,,,3.43487,1.05624,-1.28967,0.01116,-0.13191,3.49979,0.62443
lane2_00767,images/lane_2/lane2_00767.jpg,run_20260901_122200,912,dataset\runs\run_20260901_122200\images\frame_000912.jpg,expert_command,0.4932,0.3176,1.422500,-0.175600,0.014300,-0.22:-0.15,146.080,expert,2,1.4,0.71429,left_only,-50,right,simulator_ground_truth,expert_path_follow,0.4932,0.3176,,,,,3.45980,0.99108,-1.35138,0.01496,-0.12192,3.50000,0.58000
lane2_00768,images/lane_2/lane2_00768.jpg,run_20260901_122200,914,dataset\runs\run_20260901_122200\images\frame_000914.jpg,expert_command,0.4806,0.3351,1.305212,-0.145500,0.013400,-0.15:-0.09,146.400,expert,2,1.4,0.71429,both_lanes,-51,right,simulator_ground_truth,expert_path_follow,0.4806,0.3351,,,,,3.49819,0.85764,-1.46439,0.02429,-0.10104,3.50000,0.52000
